usage_mins,monthly_bill,support_calls,churn
1015.2562785610794,121.71976752029073,6.0,1
1070.6808816986563,176.0464948120738,3.8000000000000003,1
872.9293895127448,114.12661579534559,1.6,0
1014.7665487148229,116.12382028451455,2.7,1
747.5186671186574,116.97378905060057,3.8000000000000003,1
824.4799426643804,76.02257684971629,2.7,1
769.307102434969,135.96035595102768,3.8000000000000003,1
1135.3608270614918,138.39750771301627,2.7,1
896.6554786528188,131.02344841657745,4.9,1
1012.7994314485003,73.56976899140072,3.8000000000000003,1
635.5114059635123,135.32362662219134,1.6,1
883.2677929226309,135.44529774982183,2.7,0
916.0677415912392,129.49657860826062,1.6,1
946.0688549593923,139.09751319324027,2.7,1
780.0775946896874,71.0743503084373,3.8000000000000003,1
809.9414123846235,141.95899924225856,3.8000000000000003,1
805.242514723485,119.32887875755253,1.6,0
1041.3483345330358,105.25292313535176,1.6,1
930.0625943529533,84.15496919402517,2.7,1
1119.665655255543,100.46783081510038,2.7,1
1111.1370368736273,85.8561983498755,3.8000000000000003,1
1058.3934810494172,128.69880109829586,4.9,1
875.489531790534,193.72023105304964,4.9,1
638.4451645174012,143.50586168249708,2.7,1
884.7796939695661,91.86453106843938,0.5,0
863.1904272768202,120.88138626457504,7.1000000000000005,1
831.0094388115699,119.52342856295589,4.9,1
759.8619067100227,156.94729461666412,3.8000000000000003,1
937.5327728885945,91.99474950761255,4.9,1
827.7945702165216,84.10974050168711,4.9,1
858.692819480648,70.87269933613247,3.8000000000000003,0
850.1953774456042,125.46379697947478,3.8000000000000003,1
759.3205241908731,115.29132210838526,3.8000000000000003,1
1005.3871610922631,141.89644489229974,2.7,1
1216.4594887682156,141.62618473335132,0.5,1
967.6031480120566,120.82745523121437,1.6,0
1118.2494454432194,122.02257649151912,7.1000000000000005,1
864.3723047082627,134.98755995811015,2.7,0
838.7842938087372,104.01905528612336,3.8000000000000003,1
1108.7525274119535,83.58272353492978,8.200000000000001,1
938.9190160702328,64.79451397089623,4.9,1
915.3664960161831,145.29613961321644,4.9,1
799.9206088723546,120.17162979768665,4.9,1
1024.3330759453625,73.09289260838777,6.0,1
810.5192376316122,111.1738984898102,4.9,1
885.7412516866013,139.996876790732,3.8000000000000003,1
809.6146086324951,98.76624439473358,3.8000000000000003,1
847.5544095197417,96.21813720388266,1.6,1
948.7552186347278,161.14591002445428,3.8000000000000003,1
692.7212546917526,154.49373167779106,2.7,1
543.0282481770951,97.46908616485564,3.8000000000000003,1
840.1373303834426,59.06420386944299,4.9,1
715.0000165345343,56.708784504252826,6.0,1
1014.5680925654326,131.66388906981535,1.6,1
1054.4261423982277,153.53181532573166,4.9,1
691.0480478580616,157.0763734775665,3.8000000000000003,1
784.7333803238041,123.50300020310509,4.9,1
739.2192852144183,120.90054866687898,3.8000000000000003,1
878.2914571934668,121.2259816846091,1.6,1
607.7314387974968,99.39592212604259,2.7,0
1061.3672516017805,82.466905793133,3.8000000000000003,1
628.2650456571474,127.50100968081227,3.8000000000000003,1
863.8617293174877,91.04248451705507,1.6,1
1081.073015590762,45.964904967635384,2.7,1
982.3758556287745,70.12232183402995,7.1000000000000005,1
979.4743745910371,120.3095474924557,3.8000000000000003,1
1211.9859961545203,86.92370943773638,1.6,1
1043.2333724236494,93.86106170313737,1.6,1
872.629239721454,127.6110074925711,4.9,1
867.3217621680816,144.95235906699946,1.6,1
1074.9685437863384,118.48297552687221,7.1000000000000005,1
1037.987087885515,117.23064918148337,2.7,1
796.4126291386186,146.40597925629768,8.200000000000001,1
990.4595899630414,106.51931249321956,2.7,1
969.219357819631,145.55204915048435,3.8000000000000003,1
813.6353294531972,104.26505668559264,8.200000000000001,1
1289.6469003379093,106.77737694407361,3.8000000000000003,1
905.2707397618562,124.79501263559642,1.6,1
1275.0346897986983,116.07018108885791,0.5,1
1302.8127671883171,157.52477391885293,2.7,1
440.25690816023734,103.04720014024443,0.5,0
878.1641071056956,135.16281317392327,3.8000000000000003,1
1051.4697280495575,86.78413229383061,4.9,1
886.4605616622125,114.42568021279281,2.7,1
842.8638343638789,114.60818421813534,2.7,1
915.8654910162768,128.38573727908846,7.1000000000000005,1
1045.480794107028,116.9308230908336,4.9,1
812.7238998117521,95.35871313936686,6.0,1
1006.7425642782309,106.70074842791746,0.5,1
882.7861372218144,36.25370100349242,6.0,0
831.147774167754,149.20435042172926,1.6,1
887.7628796339061,106.63120355072934,8.200000000000001,1
781.9733480428168,99.70549034228276,4.9,0
831.9138481999892,88.75208092495915,6.0,1
688.8517244412521,90.46751503465049,3.8000000000000003,0
953.1001136901049,132.72273334163742,3.8000000000000003,1
798.1932157528911,83.98908999956389,1.6,1
985.3907940980498,103.92039862263374,4.9,1
1047.269414912112,91.19834745035428,3.8000000000000003,1
1220.8867942004208,78.91689108008619,7.1000000000000005,1
975.6984028492434,98.93745202260764,2.7,0
914.8166830233904,145.9024754474299,2.7,1
643.0237885928188,101.02399349496119,2.7,1
997.6979790659484,75.82732729602326,1.6,0
952.9270140653354,99.15178302941212,1.6,1
994.1216184225922,126.01329613338777,6.0,1
1234.139549342392,139.68571570427017,2.7,1
882.4353962788297,143.93847670922787,7.1000000000000005,1
971.1954513159537,162.866854360542,3.8000000000000003,1
1034.1833600855293,111.26986830097894,1.6,1
765.7446242093705,147.71837917513912,0.5,1
953.6438160012403,104.25540197192252,6.0,1
977.0017649256621,166.13689508345,3.8000000000000003,1
1220.4295227465898,174.64816891108308,1.6,1
766.0454140128087,112.7064291855445,3.8000000000000003,1
653.5142804035784,148.82080425151636,2.7,1
741.6311717151298,54.90746727910417,2.7,1
1049.554752429767,152.8052491061,3.8000000000000003,1
940.9881549319496,114.0497435178377,6.0,1
650.5086071268145,166.1890386689647,6.0,1
987.802246493103,122.72871168416587,0.5,1
727.6159546965903,105.79112339974127,4.9,1
617.5095151422809,92.51021083115181,6.0,1
643.7730615217688,102.40095600157123,2.7,1
893.2307980411858,87.24723466411453,4.9,1
1217.4931236523014,166.0138474243703,3.8000000000000003,1
1021.6615137671533,67.71459212070505,3.8000000000000003,1
985.3680291599227,105.97034171737326,6.0,1
976.1051714824274,110.13029867630951,4.9,1
763.5437182152416,150.5083759999697,1.6,0
954.0583787014377,90.2874586582043,1.6,1
1397.6297808073666,113.09438849202664,1.6,1
919.3901284052945,151.70180660218904,2.7,1
962.5736252283541,65.32486609337082,1.6,1
1158.3468911729037,112.88487056649174,4.9,1
786.9780608605804,122.7505893956573,2.7,1
849.8914061594073,114.99562701281558,1.6,1
900.5762108292938,72.05046423600292,3.8000000000000003,1
889.5966824766908,84.83991679002587,0.5,1
788.7774831461852,88.79370959746757,2.7,1
972.3236556544232,103.55468150608147,7.1000000000000005,1
866.678124109488,132.30686416589913,8.200000000000001,1
958.7571538440415,157.13067595243712,3.8000000000000003,0
806.6174145671964,103.10006385149228,1.6,1
1062.3095089457815,138.79653998953572,1.6,0
718.5454175005355,59.43544639195863,2.7,1
900.8213814905957,96.97091610184498,3.8000000000000003,1
1071.0679945080813,83.58729259582816,6.0,1
910.3546154545452,123.32049302784844,4.9,1
1229.4506857610745,136.6509810885884,1.6,1
989.2369948573557,78.27599283879549,0.5,1
1080.291532257371,169.5280610328723,6.0,1
852.9776600450919,157.8646455344529,1.6,1
1180.9203320857544,103.29066539883564,3.8000000000000003,1
884.7051595834696,138.94570060276274,4.9,1
741.7927626770145,94.11192548673066,6.0,1
964.5658937570062,113.06709072501644,4.9,1
891.8455407966057,166.19412394856352,4.9,1
1005.0668187826308,108.89793436287424,3.8000000000000003,1
716.3839836662037,155.10524392088718,1.6,0
978.6961011441285,120.30861926636202,3.8000000000000003,1
1014.2304123748922,151.42181550158858,2.7,1
809.2563295497631,168.1650856013852,3.8000000000000003,0
877.6019253213474,84.68704772517123,4.9,1
766.7680672475058,183.96360632674566,2.7,1
956.8011646592083,109.7661752511071,2.7,1
1163.4391681873064,115.1278696819237,1.6,1
882.7963605280875,74.0153630120291,3.8000000000000003,1
790.1328354691763,115.21078688420732,7.1000000000000005,1
894.5920410836034,104.08593747487967,3.8000000000000003,1
1177.9490802638843,88.20852089887272,1.6,1
915.5306262597085,56.91698265803987,2.7,1
1023.2127172769754,52.89154066799528,1.6,1
596.9408500289671,103.77557051641314,2.7,0
673.5270146421221,47.05642696129645,3.8000000000000003,1
1070.1837288116492,107.23362780956835,7.1000000000000005,1
935.6706064339228,119.14251823293864,6.0,1
1116.3541432868046,53.4985031211711,3.8000000000000003,1
840.6177391367105,117.57407209551391,3.8000000000000003,1
958.4061442899256,179.50956429570897,7.1000000000000005,1
709.5447549747405,112.03114851039771,3.8000000000000003,1
959.95344322559,67.71752052572228,3.8000000000000003,1
1040.4250808483307,87.55163049392374,1.6,1
898.6851274337425,150.41033960167175,4.9,1
832.259704803545,79.9544101098008,6.0,0
639.1238357173878,52.64416449896862,4.9,1
738.5144236399763,122.56027206508281,1.6,1
1065.5590147427165,143.8013615545439,3.8000000000000003,1
1017.6749923622531,83.13555021933996,3.8000000000000003,1
726.284272549911,75.24350999774416,7.1000000000000005,1
780.9562298123914,121.44103513348193,1.6,0
717.761024980236,114.15378445025243,2.7,1
769.4658090523781,71.27911007536781,1.6,1
754.8725322310928,60.20415235820748,6.0,1
1091.1627160947012,108.6546961553589,4.9,1
917.8647488878871,96.34980399218574,2.7,1
842.7851004188196,149.0956465266429,3.8000000000000003,1
838.8748013354939,168.5602924621785,2.7,1
953.0288012105595,77.82197392386682,7.1000000000000005,1
896.1943855649835,85.37699248545515,3.8000000000000003,1
1061.8162328202052,93.49891889219785,4.9,1
949.4601492455895,63.61528263391246,1.6,1
1066.8168055201888,82.74461254631609,7.1000000000000005,1
801.7334113785903,116.58425173034067,2.7,1
1031.8144540907033,60.04917263375551,2.7,1
727.2227989555255,84.63719078021538,3.8000000000000003,1
784.8056439280483,78.13473860391755,3.8000000000000003,1
1153.0777506683864,99.86635102242649,6.0,1
1050.5995505428195,150.20396824430873,4.9,1
918.362085564811,66.99343198299026,0.5,1
908.4470957248654,85.44608190369065,1.6,1
1062.3150558262148,141.19468452430905,0.5,1
1153.4828772778674,47.33421842172996,2.7,1
1099.5425702839348,75.69434304183574,8.200000000000001,1
896.0342859303294,148.19754797760092,3.8000000000000003,1
1039.4677222161454,126.5851869256432,4.9,1
944.6009283217118,95.09745770470616,1.6,1
847.9742116456559,162.24696628901006,1.6,1
1197.6163658454545,121.4986110861949,3.8000000000000003,1
660.8964377080283,97.50844946470544,2.7,0
989.5800511047139,149.90852994565202,4.9,1
761.7000834749954,124.51600492546154,4.9,1
823.6151772808765,58.58427245172741,2.7,1
787.7748412356096,39.97717560132494,2.7,0
974.3198912883652,128.4605632809736,1.6,1
802.9883526757296,125.27129093032966,6.0,1
989.8592550466226,91.23725532079898,4.9,1
909.0135002521777,92.75683541828226,0.5,1
1073.8393216670142,162.56170956149518,4.9,1
879.4333363518729,106.8670957250352,2.7,1
966.09203438536,118.09055965292012,3.8000000000000003,1
924.0544630858252,101.49511939707634,4.9,1
1168.3478892215178,89.78283671059006,4.9,1
955.6776907784675,118.23975675700765,2.7,1
857.0232876723896,107.8472583752729,7.1000000000000005,1
1249.120202341528,126.65813877837194,1.6,1
876.2003962411443,94.33938911756364,4.9,1
692.8886860486889,98.45510412721408,3.8000000000000003,0
926.768678727689,205.2820144409369,2.7,1
905.6591071076793,215.70102746375073,2.7,1
1068.722799773468,108.50560962760406,3.8000000000000003,1
943.7405898109514,42.122860310114326,4.9,1
983.6002294253462,104.60337688912946,2.7,1
1048.0551803952535,110.43655097435115,1.6,1
724.9078720087473,148.76919344276098,6.0,1
817.5792037059008,107.66827812860882,4.9,1
885.0358591186398,107.11800233390903,6.0,1
844.9627860373248,73.55838314419593,6.0,1
1021.4901606793903,84.60740365106383,1.6,1
565.1145293268353,123.05003460673886,4.9,1
711.9943561283346,105.06446160697817,4.9,1
1166.596546215488,141.37901305136657,3.8000000000000003,1
816.453205524135,120.65483150335895,0.5,1
848.2597878211907,153.35261650463084,6.0,1
854.3683020250811,115.12614038529689,2.7,1
926.5314809737322,113.67758848583014,3.8000000000000003,1
856.9781619354443,108.34474639645157,3.8000000000000003,1
1178.7499325470435,77.23992610053199,2.7,1
850.5244738082023,136.40300269399708,2.7,1
821.6869235533771,111.48361032033156,4.9,1
901.1660756380295,120.22192442132524,1.6,1
859.4369016219287,136.11407103813167,3.8000000000000003,1
741.4631691103627,110.72490081302247,8.200000000000001,1
774.0381264732645,28.45457903130597,6.0,1
953.4503980204115,85.84438210177562,4.9,1
742.0869006489052,87.92485060133477,3.8000000000000003,1
836.9378747925203,116.06021868745987,7.1000000000000005,1
1049.5512086338622,63.12804620562934,4.9,1
749.2960324455677,140.88952408326873,3.8000000000000003,1
977.9728693234073,112.72712883440624,1.6,1
872.6505144452871,128.06627013724062,3.8000000000000003,1
655.4446155102712,83.5349935499906,2.7,1
971.5745978860496,119.52694206886397,2.7,1
978.385672599267,62.10676897985314,6.0,1
648.5092538595707,96.97646373914809,3.8000000000000003,1
1168.8038108704081,169.87426583662545,0.5,1
1021.3518968196149,127.5897424919933,2.7,1
960.5932199223064,84.67644104646716,2.7,1
953.5141130576549,135.26763991510902,2.7,1
543.6387457073088,151.82576402607472,3.8000000000000003,1
849.2850568081941,134.25178513215107,7.1000000000000005,1
978.2688827400372,80.53433633956864,4.9,0
909.8287515380857,126.01961641983101,3.8000000000000003,1
986.5363909470666,96.10696153325867,1.6,1
771.1042943688866,141.83484159083596,4.9,1
926.2980635057776,108.78117254118979,4.9,1
947.9418121323072,113.48056759558065,1.6,1
1022.5640255162028,140.11393927548934,1.6,1
1042.3818497504767,65.9246384675018,1.6,1
796.4103824335828,97.47879032559484,0.5,0
1210.9588818419797,126.48307160056177,2.7,1
556.4079790688468,220.61804249477456,3.8000000000000003,1
974.1647679875572,187.3253461122565,1.6,1
1249.8634548014793,134.7548713015586,3.8000000000000003,1
895.682206731504,116.75425032593267,1.6,1
869.8976579258022,151.937957519185,3.8000000000000003,1
869.7833209347095,106.31460015187531,3.8000000000000003,1
888.4955798076558,121.69116581651136,3.8000000000000003,1
1213.7177932571801,131.74138347196134,2.7,1
1009.4864421303931,77.66271329691044,3.8000000000000003,1
954.9426242132516,114.42616596383833,3.8000000000000003,1
881.4699475973052,141.37938220067912,8.200000000000001,0
825.1583952541355,80.09070475238686,3.8000000000000003,1
723.5432196126644,110.63623433998258,2.7,0
1041.5672903193974,168.0146529798235,2.7,1
1065.3000497050177,70.43057699057431,1.6,1
1175.59268107763,118.16919521493035,8.200000000000001,1
885.6970106795072,129.8881424625438,1.6,1
1108.445744737084,134.28483469667825,6.0,1
1223.318580499203,60.77329982597317,0.5,1
945.9848135248762,123.43341674666604,3.8000000000000003,1
900.0751765774263,34.524554020284214,4.9,1
1094.6254189041429,102.36097536330004,4.9,0
994.157294431045,119.34977358629342,6.0,1
881.421403027826,149.06782269596712,2.7,1
765.1959749883413,111.2641212108012,3.8000000000000003,1
1238.4340055946655,150.62443504714025,2.7,1
823.3054884309792,103.7877329521921,3.8000000000000003,0
846.7313452134177,153.88374301399014,2.7,1
770.1314784717276,129.34446204176234,0.5,1
732.045162920075,147.1170602653753,4.9,1
1002.0649937141827,136.59510168522084,7.1000000000000005,1
1158.0990326840413,85.83422481338998,1.6,1
671.9499479118688,63.85198190097457,2.7,0
794.1862072321666,71.33916652966914,3.8000000000000003,1
969.77972962887,85.91778953976225,3.8000000000000003,1
967.0939381865002,86.39353841072239,0.5,0
1053.901215721039,32.691555299960825,4.9,1
1024.3074360941646,117.38466772672058,2.7,1
1011.5840010089942,153.2387765212538,1.6,1
900.535777860342,106.86690824977562,4.9,1
1159.2938349194187,117.80251718300929,6.0,1
922.3196700294818,115.29206202198031,1.6,1
873.7701396896402,134.75567980362607,2.7,1
657.1266398712283,120.5407671246222,1.6,1
881.9777724008648,142.95759360842098,6.0,1
664.6465031575427,104.84659788369163,1.6,1
625.6897849620143,107.11799561927981,3.8000000000000003,1
800.704238883659,128.43357517066227,4.9,1
895.1126185522148,144.93300556316487,2.7,1
939.6872378405416,140.87510164041464,4.9,0
881.4052709685247,109.64677974134781,2.7,1
933.9789326600983,44.3604513386139,3.8000000000000003,1
1181.018987080594,92.08397561358457,4.9,1
819.4235518239464,148.41495360556692,6.0,1
795.1750651905822,169.4240717236569,2.7,0
910.9084386152315,145.54166019082365,3.8000000000000003,1
1131.450582449112,165.90688380228212,4.9,1
805.6412277101036,111.15506883285816,4.9,1
1225.5679777294702,174.93570106153743,2.7,1
652.6486044446867,175.12576918129992,1.6,1
897.0968347166846,147.75240367998364,2.7,1
840.7273236332207,70.83965251922119,2.7,1
714.6750351549242,70.66970095040288,1.6,0
841.2583166877292,126.39781415180481,2.7,1
806.5946963977697,137.06508492168547,7.1000000000000005,1
683.3041688690346,98.90263591257697,4.9,1
799.7047242113792,134.50171050403748,2.7,1
1131.0829029686163,126.96244636884992,4.9,1
1248.7102111350464,116.80598422943677,3.8000000000000003,1
1082.9879329069497,94.92965896616285,2.7,1
769.203987642856,86.74776640943924,4.9,1
1105.1988007482742,82.76016833739341,2.7,1
682.2519545510721,125.73012085504861,1.6,1
852.9167999656306,88.62097892602964,7.1000000000000005,1
780.6025844733114,108.82475915308933,3.8000000000000003,1
944.9804128534713,101.0901297958028,1.6,0
976.3110585456543,166.9568647320165,3.8000000000000003,1
927.2171356846552,131.56951569187572,6.0,1
1014.2384203369832,133.02760944154466,3.8000000000000003,1
875.374125346689,82.8629185922635,2.7,1
1041.7246900119185,107.88944425371386,4.9,1
800.0249840430563,162.09231849766982,10.4,1
1069.4138928977218,129.07519593789357,6.0,1
818.0817574297182,81.6555833352479,6.0,1
866.5759137274135,103.38714141158067,2.7,1
803.3075710418066,152.67741076217519,4.9,1
855.9369000457414,113.31972942155198,2.7,1
719.7065838709159,134.7128790467937,2.7,1
923.2417602318653,121.56711602374676,3.8000000000000003,1
1023.0378516840319,141.53660738644382,4.9,1
879.2091600276824,123.25916723605461,6.0,1
1117.604627441055,120.30478273183348,7.1000000000000005,1
972.8556098823029,124.04483270350748,2.7,1
818.4969294053026,104.08783789689313,2.7,1
825.0799149679567,137.50056303618678,2.7,1
1026.9541733116644,89.34678183345028,4.9,1
937.9811231703957,52.39566540246098,0.5,0
703.4023710684412,69.41146289245634,1.6,1
912.1281133469276,102.43219582835353,0.5,1
968.8493872154951,121.03041179148937,3.8000000000000003,1
1099.5137840828606,103.87376072125964,1.6,1
797.3007204155614,103.82981489208103,2.7,1
745.6110372244916,123.82196099603682,3.8000000000000003,1
1010.760911449523,113.76500420074352,7.1000000000000005,1
984.1704615321785,153.093928875586,2.7,1
654.9069702780437,117.1396111103564,3.8000000000000003,1
784.8191518529134,61.97308290386914,3.8000000000000003,0
1021.7215995827089,61.834823806348744,7.1000000000000005,1
745.8307629521944,116.72313534310463,4.9,1
761.2306629129928,96.1248822442779,3.8000000000000003,1
945.3730211069457,136.16739298952004,2.7,1
1043.5212180430603,78.01744363911818,7.1000000000000005,0
780.8853805645848,134.41268987746574,2.7,1
794.8036443237183,77.3152317005744,0.5,0
809.8492994457204,135.96501256193278,4.9,1
1119.1999383424236,115.69357835214726,4.9,1
1034.7841528290003,68.60909793149865,4.9,1
831.3819168102292,123.45365302387991,3.8000000000000003,1
860.5034088200073,86.10556821287565,2.7,1
851.1567531891895,119.33536856020008,6.0,1
934.717746083032,151.43135801901664,0.5,1
785.9122073955684,73.62489188840628,6.0,1
970.7786166199521,66.29955598586726,1.6,1
1046.6416923628765,81.30648516077792,7.1000000000000005,1
1035.4805750018336,119.76927413698331,6.0,1
1041.703849444461,153.31897113560873,4.9,1
949.2951535269101,108.92579453310508,4.9,1
812.4999319113062,75.34733537660013,2.7,0
734.6412351276557,124.61773316363367,4.9,1
1021.5022906955594,141.55590153049116,1.6,1
1030.5539668052245,81.18931330565285,2.7,1
1110.845801501963,97.84599283718461,4.9,1
1000.6195507910054,110.7449358440976,4.9,1
1031.015049262114,95.9250695224703,2.7,1
702.0230636789761,118.56755115058473,2.7,1
972.0824935953401,132.10328609472978,3.8000000000000003,1
898.0630868643634,96.8220033385703,3.8000000000000003,1
833.992820392748,100.75796457144071,7.1000000000000005,0
755.9628280863589,43.36402688018745,0.5,0
949.3125126951844,171.76455332627216,3.8000000000000003,1
865.9379475222863,109.53006522943951,2.7,1
775.292404294822,144.86994289755663,7.1000000000000005,1
870.8699665507404,173.06154154164142,3.8000000000000003,1
789.3850566961921,165.55821036555312,4.9,1
1294.9222748410798,66.72284119522992,2.7,0
717.8697716611495,147.94290860894532,2.7,1
869.1566935672388,137.29318809756927,3.8000000000000003,1
927.5612368672325,163.1908736395603,4.9,0
924.0585461631965,138.73551720745607,4.9,1
983.7877847753953,90.29285721354671,3.8000000000000003,1
902.6571526687953,136.35579733525213,1.6,1
681.2827445480473,82.5818124694502,3.8000000000000003,1
715.2717764750001,160.26202139793406,4.9,1
653.4213561118881,105.5741155743564,1.6,1
965.8168876717077,88.96246109930242,6.0,1
1053.4047311040895,206.6844963811558,2.7,1
650.6228248634501,133.53024680022537,2.7,1
872.2299116839113,118.7817881640666,1.6,1
845.2560089027837,116.36342515970296,7.1000000000000005,1
594.7935329681886,155.79975896727757,7.1000000000000005,1
1010.3937956973718,116.12892928857293,3.8000000000000003,1
1053.1347768931869,138.10890095280322,3.8000000000000003,1
982.5677294934811,71.21016389573117,2.7,1
845.9088984970826,92.22005364324531,11.5,1
1132.4955260929983,129.72962866547186,1.6,1
821.876953071189,117.70823164462887,2.7,1
951.249432634416,96.86717674835393,7.1000000000000005,1
925.9132729001689,138.67733990634875,6.0,1
927.5263697436684,103.26703640183268,6.0,1
1129.0439347201916,166.17047458639504,1.6,1
978.8324361664015,129.67412328281029,4.9,0
893.1068560752842,117.54358123500488,1.6,1
856.3444319460059,174.18188707857215,7.1000000000000005,1
756.901853072386,136.26679773697782,7.1000000000000005,1
912.477424312819,136.83435958318077,3.8000000000000003,1
545.4435155056315,81.4155527388687,3.8000000000000003,0
955.1499256466734,130.8918893386368,1.6,1
718.7482415697642,135.9395131239764,2.7,1
852.6666514763409,110.12059512268668,4.9,1
793.8258949470187,127.5328697657898,2.7,1
1122.6840337860258,61.109989332025954,3.8000000000000003,1
1158.3920569440147,94.69142317749609,6.0,1
1090.8299770340072,75.04404344227576,2.7,1
661.3350502478623,147.94594106479263,7.1000000000000005,1
705.657018027266,118.5619936449309,3.8000000000000003,1
680.4802682058521,101.59170725500354,4.9,1
911.0390234936697,144.92352368614667,1.6,0
818.9924775438999,45.66973904301558,3.8000000000000003,1
707.7683063605159,105.27954813322431,2.7,1
1010.007099110192,125.74887774707277,6.0,1
1081.0027828094962,51.482080623412664,7.1000000000000005,1
753.414947704918,121.83243687901586,2.7,0
1073.13140624588,104.27686515297148,3.8000000000000003,1
887.5892537695834,117.99043626588207,1.6,1
905.331330565504,98.942975674131,2.7,1
1021.0389796902364,56.57114647502722,7.1000000000000005,0
1338.6388585409381,101.51268157327502,3.8000000000000003,1
711.9024949821387,160.77811933106702,4.9,1
672.1253276247273,85.94789697970457,2.7,0
827.9519604388425,121.77864087054091,4.9,1
804.5526785205958,171.9166598596927,4.9,1
709.2510131305293,114.12986937431054,1.6,1
889.8181378849696,134.85685768724835,3.8000000000000003,1
918.5470994901849,110.79337943828904,8.200000000000001,1
734.2591684960646,99.10027491174424,1.6,1
1079.8495983488854,148.7020065987178,1.6,1
853.4375409375735,68.59894857466638,2.7,1
790.0458800373292,82.67110405430576,3.8000000000000003,1
701.1462864645711,132.55486140239327,2.7,1
653.0552140692776,146.56867949108874,1.6,1
1156.8126672855321,101.08461251861432,8.200000000000001,1
916.5729150152978,63.70207534282,8.200000000000001,1
755.3226821413083,106.82439088458196,6.0,1
783.2013994819534,124.08375776174917,4.9,1
850.9607271000456,108.25920804591516,2.7,1
948.6270134372965,94.89430914294522,0.5,1
963.5339700151992,62.80821326910396,2.7,0
668.8725160795757,79.61218168002564,3.8000000000000003,1
1090.84537191042,189.11132113348734,2.7,1
919.8154890954382,138.92580380840286,4.9,1
954.525389479546,116.15527526539695,4.9,1
1060.3114737717315,81.87056502063842,4.9,1
955.6992954924433,104.31563566571575,2.7,1
1058.900448809757,80.13375430093811,3.8000000000000003,1
1078.390245525138,67.13201256159698,2.7,1
984.9547364243258,110.33573202376836,3.8000000000000003,1
899.227827712067,60.95614138633349,2.7,1
1033.9135989946283,73.43325680581984,2.7,1
541.2741154231757,108.54960722550075,0.5,0
1166.6578475298352,120.4463603412184,4.9,1
880.5710208936579,187.11093807968035,1.6,1
888.675685695775,139.95955669080345,7.1000000000000005,1
899.946248530731,131.7142034763044,4.9,1
502.64213700236814,129.5915884018753,4.9,1
877.071281518842,155.77409323046453,4.9,1
901.5131637772967,135.9415944475513,2.7,1
819.2995190706562,168.87787208332608,2.7,1
817.4385798330522,95.34823798909457,3.8000000000000003,0
1063.2373504306265,90.49699761194802,1.6,1
904.5050857393269,179.30758900707497,4.9,1
971.9236300766659,54.35615999417787,3.8000000000000003,1
1029.7215246832548,87.57490778592114,0.5,1
1199.8841832786645,64.5090953443277,2.7,1
920.9333679217038,45.25988644318825,2.7,1
985.2854066025211,128.435973248539,6.0,1
612.0826260000098,106.26037723279337,7.1000000000000005,1
1170.970124221569,106.50811196782061,4.9,1
748.081934458495,88.76968628168267,1.6,1
